id,name,latitude,longitude
3273,Manila & 1st,40.721650724879986,-74.04288411140442
3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477
3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847
3538,W 110 St & Amsterdam Ave,40.802692,-73.96295
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
3094,Graham Ave & Withers St,40.7169811,-73.94485918
3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349
3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
297,E 15 St & 3 Ave,40.734232,-73.986923
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005
3141,1 Ave & E 68 St,40.76500525,-73.95818491
3144,E 81 St & Park Ave,40.77677702,-73.9590097
3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658
3832,Central Ave & Weirfield St,40.69055,-73.91181
303,Mercer St & Spring St,40.72362738,-73.99949601
3109,Banker St & Meserole Ave,40.72606,-73.95621
3322,12 St & 4 Ave,40.668603,-73.9904394
3410,Dean St & Hoyt St,40.6864442,-73.98759104
3861,Menahan St & Wyckoff Ave,40.70113,-73.91422
144,Nassau St & Navy St,40.69839895,-73.98068914
3122,48 Ave & 5 St,40.744363287066875,-73.9558732509613
3375,3 Ave & E 72 St,40.7699426,-73.96060712
3431,E 35 St & 3 Ave,40.746524,-73.977885
3756,White St & Moore St,40.704508,-73.9351
3818,Calyer St & Jewel St,40.72984,-73.94839
531,Forsyth St & Broome St,40.71893904,-73.99266288
3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188
3304,6 Ave & 9 St,40.668127,-73.98377641
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
3628,Lenox Ave & W 117 St,40.8025566,-73.9490782
3766,Sharon St & Olive St,40.715353,-73.93856
3817,Withers St & Kingsland Ave,40.71773,-73.94051
82,St James Pl & Pearl St,40.71117416,-74.00016545
3147,E 85 St & 3 Ave,40.77801203,-73.95407149
3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
3681,Grand St,40.71517767732029,-74.03768330812454
3417,Baltic St & 5 Ave,40.6795766,-73.97854971
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645
3537,Carlton Ave & Dean St,40.6809741,-73.9710097
3555,28 St & 41 Ave,40.751047,-73.93797
3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603
3397,Court St & Nelson St,40.6763947,-73.99869893
3398,Smith St & 9 St,40.6746957,-73.99785768
3870,Melrose St & Broadway,40.697481,-73.935877
3493,E 118 St & 3 Ave,40.799139,-73.9389152
3545,Broadway & W 122 St,40.8120562,-73.9612547
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
285,Broadway & E 14 St,40.73454567,-73.99074142
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987
3690,Park Pl & Church St,40.71334184275907,-74.00935515761375
3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
3318,2 Ave & E 96 St,40.7839636,-73.9471673
3332,Degraw St & Hoyt St,40.681990442707026,-73.99079024791718
3593,31 St & Broadway,40.761584,-73.925921
3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
3846,Central Ave & Himrod St,40.69676,-73.92302
3887,Flushing Ave & Woodward Ave,40.71246,-73.91873
398,Atlantic Ave & Furman St,40.69165183,-73.9999786
450,W 49 St & 8 Ave,40.76227205,-73.98788205
471,Grand St & Havemeyer St,40.71286844,-73.95698119
293,Lafayette St & E 8 St,40.731,-73.992
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111
3142,1 Ave & E 62 St,40.761,-73.962
3382,Carroll St & Smith St,40.680611,-73.99475825
3701,Cliff St & Fulton St (Old),40.70831794366396,-74.00504082441329
380,W 4 St & 7 Ave S,40.73401143,-74.00293877
247,Perry St & Bleecker St,40.73535398,-74.00483091
3156,E 72 St & York Ave,40.76663814,-73.95348296
3158,W 63 St & Broadway,40.77163851,-73.98261428
3184,Paulus Hook,40.7141454,-74.0335519
3258,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244
3344,Pioneer St & Van Brunt St,40.679043,-74.011169
3500,E 115 St & Madison Ave,40.7989445,-73.944846
3617,28 Ave & 35 St,40.7671,-73.9169858
3704,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762
482,W 15 St & 7 Ave,40.73935542,-73.99931783
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103
3872,Hancock St & Wyckoff Ave,40.6972,-73.90674
261,Johnson St & Gold St,40.69474881,-73.98362464
281,Grand Army Plaza & Central Park S,40.764,-73.974
3135,E 75 St & 3 Ave,40.77112927,-73.95772297
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492
3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
461,E 20 St & 2 Ave,40.73587678,-73.98205027
3065,Union Ave & Wallabout St,40.70029511,-73.95032283
3192,Liberty Light Rail,40.7112423,-74.0557013
3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
3843,Myrtle Ave & Grove St,40.69905,-73.91516
3873,Madison St & Cypress Ave,40.70068,-73.90742
394,E 9 St & Avenue C,40.72521311,-73.97768752
3085,Roebling St & N 4 St,40.71469,-73.95739
360,William St & Pine St,40.70717936,-74.00887308
3900,Morgan Ave & Lombardy St,40.72226,-73.93889
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766
3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
3616,Steinway St & 28 Ave,40.7656251,-73.9136695
363,West Thames St,40.70834698,-74.01713445
3815,E 51 St & 2 Ave,40.755293,-73.967641
3859,Lorimer St & Calyer St,40.72795,-73.95414
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628
3359,E 68 St & Madison Ave,40.7691572,-73.96703464
3612,30 Ave & 21 St,40.7703743,-73.9286078
3799,6 Ave & W 34 St,40.74964,-73.98805
242,Carlton Ave & Flushing Ave,40.697787,-73.973736
350,Clinton St & Grand St,40.71559509,-73.9870295
3564,21 St & 36 Ave,40.7601853,-73.9362726
3589,Broadway & 12 St,40.7668,-73.9347774
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896
540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
291,Madison St & Montgomery St,40.713126,-73.984844
3557,40 Ave & 9 St,40.75742,-73.945133
3827,Halsey St & Broadway,40.68565,-73.91564
536,1 Ave & E 30 St,40.74144387,-73.97536082
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127
3306,10 St & 7 Ave,40.6662078,-73.98199886
3319,14 St & 5 Ave,40.666287,-73.98895053
3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776
3673,Dean St & Franklin Ave,40.67759206937376,-73.955637216568
150,E 2 St & Avenue C,40.7208736,-73.98085795
526,E 33 St & 5 Ave,40.74765947,-73.98490707
2023,E 55 St & Lexington Ave,40.75968085,-73.97031366
3245,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842
382,University Pl & E 14 St (old),40.73492695,-73.99200509
3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546
393,E 5 St & Avenue C,40.72299208,-73.97995466
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877
3367,5 Ave & E 103 St,40.791,-73.953
3381,3 St & Hoyt St,40.6777287,-73.99364123
3394,Columbia St & W 9 St,40.6769993,-74.00647134
3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579
519,Pershing Square North,40.752,-73.977
259,South St & Whitehall St,40.70122128,-74.01234218
3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974
3862,Linden St & Knickerbocker Ave,40.69714,-73.91566
217,Old Fulton St,40.70277159,-73.99383605
3062,Myrtle Ave & Marcy Ave,40.695,-73.950
3362,Madison Ave & E 82 St,40.7781314,-73.96069399
3598,Newton Rd & 44 St,40.7595701,-73.9142678
3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
3869,Van Buren St & Broadway,40.692,-73.92617
500,Broadway & W 51 St,40.76228826,-73.98336183
173,Broadway & W 49 St,40.76068327096592,-73.9845272898674
243,Fulton St & Rockwell Pl,40.688226,-73.979382
515,W 43 St & 10 Ave,40.76009437,-73.99461843
239,Willoughby St & Fleet St,40.69196566,-73.9813018
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
3320,Central Park West & W 100 St,40.79406660818552,-73.96286845207214
3525,23 Ave & 27 St,40.776165,-73.9153175
3731,W 47 St & 6 Ave,40.758397,-73.98255
377,6 Ave & Canal St,40.72243797,-74.00566443
3795,10 St & 2 Ave,40.671907,-73.993612
3834,Irving Ave & Halsey St,40.69467,-73.90663
3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173
3897,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
304,Broadway & Battery Pl,40.70463334,-74.01361706
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712
316,Fulton St & William St,40.70955958,-74.00653609
3392,Commerce St & Van Brunt St,40.6812117,-74.00860912
3822,Bushwick Ave & Forrest St,40.70076,-73.93641
427,Bus Slip & State St,40.701907,-74.013942
3435,Grand St & Elizabeth St,40.718822,-73.99596
3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852
3812,University Pl & E 14 St,40.734814,-73.992085
402,Broadway & E 22 St,40.7403432,-73.98955109
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882
3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
3502,Lexington Ave & E 111 St,40.7954121,-73.9441232
3505,Lexington Ave & E 127 St,40.805726,-73.936322
407,Henry St & Poplar St,40.700469,-73.991454
266,Avenue D & E 8 St,40.72368361,-73.97574813
3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
3127,9 St & 44 Rd,40.74966,-73.9521
3407,Union St & Nevins St,40.67909799721684,-73.98765474557877
497,E 17 St & Broadway,40.73704984,-73.99009296
143,Clinton St & Joralemon St,40.69239502,-73.99337909
3123,31 St & Thomson Ave,40.74469738,-73.93540375
3426,JCBS Depot,40.70965083364061,-74.06860113143921
3841,Menahan St & Central Ave,40.69543,-73.9196
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771
3071,Boerum St & Broadway,40.70538077,-73.94976519
3150,E 85 St & York Ave,40.77536905,-73.94803392
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109
3308,Kane St & Clinton St,40.6861758,-73.99645295
3364,Carroll St & 5 Ave,40.6751622,-73.9814832
3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677
490,8 Ave & W 33 St,40.751551,-73.993934
494,W 26 St & 8 Ave,40.74734825,-73.99723551
79,Franklin St & W Broadway,40.71911552,-74.00666661
313,Washington Ave & Park Ave,40.69610226,-73.96751037
336,Sullivan St & Washington Sq,40.73047747,-73.99906065
3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134
465,Broadway & W 41 St,40.75513557,-73.98658032
212,W 16 St & The High Line,40.743,-74.007
3088,Union Ave & Jackson St,40.7160751,-73.952029
346,Bank St & Hudson St,40.737,-74.007
480,W 53 St & 10 Ave,40.76669671,-73.99061728
116,W 17 St & 8 Ave,40.74177603,-74.00149746
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
3400,E 110 St & Madison Ave,40.7961535,-73.94782145
3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959
3783,Cliff St & Fulton St,40.70838,-74.00495
3830,Halsey St & Evergreen Ave,40.68858,-73.91227
405,Washington St & Gansevoort St,40.739323,-74.008119
509,9 Ave & W 22 St,40.7454973,-74.00197139
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
314,Cadman Plaza West & Montague St,40.69383,-73.990539
3275,Columbus Drive,40.71835519823214,-74.03891444206238
3317,10 St & 5 Ave,40.6686273,-73.98700053
3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104
3671,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843
3759,Irving Ave & Jefferson St,40.70538,-73.92535
3831,Broadway & Hancock St,40.68663,-73.9168
513,W 56 St & 10 Ave,40.768254,-73.988639
3146,E 81 St & 3 Ave,40.77573034,-73.9567526
3206,Hilltop,40.7311689,-74.0575736
3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439
358,Christopher St & Greenwich St,40.73291553,-74.00711384
3341,Central Park West & W 102 St,40.795346,-73.96186
3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552
391,Clark St & Henry St,40.69760127,-73.99344559
2021,W 45 St & 8 Ave,40.75929124,-73.98859651
237,E 11 St & 2 Ave,40.73047309,-73.98672378
289,Monroe St & Classon Ave,40.6845683,-73.95881081
3132,E 59 St & Madison Ave,40.76350532,-73.97109243
3387,E 106 St & Madison Ave,40.7934337,-73.94945003
3411,Bond St & Bergen St,40.6849668,-73.98620772
3492,E 118 St & Park Ave,40.8005385,-73.9419949
3768,Waterbury St & Stagg St,40.71019,-73.93734
3787,Dock 72 Way & Market St,40.69985,-73.97141
3878,Cypress Ave & George St,40.69812,-73.90271
305,E 58 St & 3 Ave,40.76095756,-73.96724467
325,E 19 St & 3 Ave,40.73624527,-73.98473765
3124,46 Ave & 5 St,40.74731,-73.95451
342,Columbia St & Rivington St,40.71739973,-73.98016555
3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357
454,E 51 St & 1 Ave,40.75455731,-73.96592976
472,E 32 St & Park Ave,40.7457121,-73.98194829
3086,Graham Ave & Conselyea St,40.715143,-73.944507
3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595
3267,Morris Canal,40.7124188237569,-74.03852552175522
3311,Columbia St & Kane St,40.68763155,-74.0016256
3313,6 Ave & 12 St,40.6663181,-73.9854617
3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298
3621,27 Ave & 9 St,40.7739825,-73.9309134
3885,Onderdonk Ave & Gates Ave,40.70413,-73.90737
516,E 47 St & 1 Ave,40.75206862,-73.96784384
3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696
3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151
3286,E 89 St & 3 Ave,40.7806284,-73.9521667
3342,Pioneer St & Richards St,40.6777748,-74.0094613
3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122
3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358
3825,Broadway & Furman Ave,40.68139,-73.90756
357,E 11 St & Broadway,40.73261787,-73.99158043
3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928
3866,Wilson Ave & Moffat St,40.68906,-73.90506
3096,Union Ave & N 12 St,40.71924,-73.95242
3116,Huron St & Franklin St,40.73266,-73.95826
3686,Gansevoort St & Hudson St,40.739448201304036,-74.00507032871246
127,Barrow St & Hudson St,40.73172428,-74.00674436
3345,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618
3425,2 Ave & E 104 St,40.7892105,-73.94370784
3785,W 42 St & 6 Ave,40.75492,-73.98455
3803,Bedford Ave & Montgomery St,40.665816,-73.956934
485,W 37 St & 5 Ave,40.749,-73.983
295,Pike St & E Broadway,40.71406667,-73.99293911
3254,Soissons Landing,40.69231660719192,-74.01486575603485
3556,24 St & 41 Ave,40.7527085,-73.9397405
3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
3675,3 Ave & E 95 St,40.784596798848916,-73.94968539476395
397,Fulton St & Clermont Ave,40.68415748,-73.96922273
409,DeKalb Ave & Skillman St,40.6906495,-73.95643107
514,12 Ave & W 40 St,40.76087502,-74.00277668
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783
3091,Frost St & Meeker St,40.71764,-73.94882
3168,Central Park West & W 85 St,40.78472675,-73.96961715
3214,Essex Light Rail,40.7127742,-74.0364857
3602,31 Ave & 34 St,40.763154,-73.920827
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794
3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
546,E 30 St & Park Ave S,40.74444921,-73.98303529
3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097
3293,W 92 St & Broadway,40.7921,-73.9739
3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061
3514,Astoria Park S & Shore Blvd,40.7767,-73.927631
386,Centre St & Worth St,40.71494807,-74.00234482
3209,Brunswick St,40.7241765,-74.0506564
3483,Montgomery St,40.71942,-74.05099
275,Washington Ave & Greene Ave,40.68650065,-73.96563307
3067,Broadway & Whipple St,40.7016657,-73.9437303
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717
3130,21 St & Queens Plaza North,40.75325964,-73.94335788
3303,Butler St & Court St,40.6849894,-73.99440329
3384,Smith St & 3 St,40.6787242,-73.99599099
3388,President St & Henry St,40.6828003,-73.99990419
3461,Murray St & Greenwich St,40.714851505262516,-74.01122331619263
3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344
3561,37 Ave & 35 St,40.7531106,-73.9279917
3708,W 13 St & 5 Ave,40.735445,-73.99431
3077,Stagg St & Union Ave,40.70877084,-73.95095259
3108,Nassau Ave & Russell St,40.72557,-73.94434
3432,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453
3481,York St,40.71649,-74.04105
3516,31 St & Astoria Blvd,40.7699176,-73.9184057
362,Broadway & W 37 St,40.752,-73.989
3779,Hart St & Wyckoff Ave,40.704876,-73.919911
3810,Central Park West & W 82 St,40.782593,-73.971211
3844,Myrtle Ave & Linden St,40.69943,-73.91337
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625
3474,6 Ave & Spring St,40.7252556952547,-74.00412082672119
3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846
3804,Front St & Jay St,40.702461,-73.986842
312,Allen St & Stanton St,40.722055,-73.989111
3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397
3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
265,Stanton St & Chrystie St,40.72229346,-73.99147535
3205,JC Medical Center,40.71653978099194,-74.0496379137039
331,Pike St & Monroe St,40.71173107,-73.99193043
3424,E 106 St & Lexington Ave,40.791976,-73.945993
3805,E 80 St & Park Ave,40.776173,-73.959757
498,Broadway & W 32 St,40.74854862,-73.98808416
3575,Crescent St & 34 Ave,40.76108,-73.930562
3592,Crescent St & Broadway,40.7633589,-73.9286471
3638,Washington St,40.7242941,-74.0354826
3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769
252,MacDougal St & Washington Sq,40.73226398,-73.99852205
3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
3888,Woodward Ave & Harman St,40.70793,-73.91092
426,West St & Chambers St,40.71754834,-74.01322069
315,South St & Gouverneur Ln,40.70355377,-74.00670227
3297,6 St & 7 Ave,40.6686627,-73.97988067
3363,E 102 St & Park Ave,40.7904828,-73.95033068
3401,2 Ave & 9 St,40.6724811,-73.99331394
3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473
3515,24 Ave & 26 St,40.774591,-73.918544
3684,W 12 St & W 4 St,40.73756121181137,-74.00398269295692
411,E 6 St & Avenue D,40.72228087,-73.97668709
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916
3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291
3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678
400,Pitt St & Stanton St,40.71926081,-73.98178024
339,Avenue D & E 12 St,40.72580614,-73.97422494
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554
473,Rivington St & Chrystie St,40.72110063,-73.9919254
3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978
3434,W 88 St & West End Ave,40.79025417330419,-73.97718340158461
3528,Steinway St & 23 Ave,40.7713937,-73.9077436
3776,Central Ave & Starr Street,40.700003,-73.92834
3890,Grove St & Broadway,40.69047,-73.923511
417,Barclay St & Church St,40.71291224,-74.01020234
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
3547,Broadway & Moylan Pl,40.8143256,-73.9590255
3586,34 Ave & 13 St,40.7638753,-73.9364848
3613,Center Blvd & 48 Ave,40.745038,-73.957539
3631,Crown St & Bedford Ave,40.666563,-73.956741
3854,Morgan Ave & Maspeth Ave,40.716,-73.935
3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235
518,E 39 St & 2 Ave,40.74780373,-73.9734419
3513,21 St & Hoyt Ave S,40.774645,-73.923706
3637,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351
3908,Battery Pl & Greenwich St,40.70463,-74.01507
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392
3292,5 Ave & E 93 St,40.7857851,-73.957481
3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
3567,11 St & 35 Ave,40.7627442,-73.9391141
3614,Crescent St & 30 Ave,40.768692,-73.9249574
249,Harrison St & Hudson St,40.71870987,-74.0090009
3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555
3499,2 Ave & E 122 St,40.8006721,-73.9349
3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082
3853,Harrison Pl & Porter Ave,40.70686,-73.92851
445,E 10 St & Avenue A,40.72740794,-73.98142006
157,Henry St & Atlantic Ave,40.69089272,-73.99612349
260,Broad St & Bridge St,40.70365182,-74.01167797
3749,Lexington Ave & E 36 St,40.747573958954796,-73.9788007736206
3043,Lewis Ave & Decatur St,40.6814598,-73.934903
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154
3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038
3886,Menahan St & Onderdonk Ave,40.70553,-73.9096
264,Maiden Ln & Pearl St,40.70706456,-74.00731853
3211,Newark Ave,40.72152515,-74.046304543
3324,3 Ave & 14 St,40.6685455,-73.99333264
508,W 46 St & 11 Ave,40.764,-73.998
3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505
3427,Lafayette St & Jersey St S,40.72430527250332,-73.99600982666016
3501,E 118 St & Madison Ave,40.8014866,-73.9442507
3620,11 St & 43 Ave,40.7519071,-73.9479119
3136,5 Ave & E 63 St,40.766368,-73.971518
3203,Hamilton Park,40.727595966,-74.044247311
3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
3298,Warren St & Court St,40.686371,-73.99383324
3762,3 Ave & Carroll St,40.677027,-73.9865
3829,Central Ave & Decatur St,40.6882,-73.90798
469,Broadway & W 53 St,40.76344058,-73.98268129
72,W 52 St & 11 Ave,40.76727216,-73.99392888
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
3290,E 89 St & York Ave,40.7779453,-73.946041
3719,S Portland Ave & Atlantic Ave,40.68322254161595,-73.9738118648529
3765,Bushwick Ave & Stagg St,40.709897,-73.94008
3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
3571,Bedford Ave & Bergen St,40.676368,-73.952918
3587,Carroll St & Washington Ave,40.6686744,-73.9618148
392,Jay St & Tech Pl,40.695065,-73.987167
151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504
3479,Picnic Point,40.68512559515415,-74.02535319328308
355,Bayard St & Baxter St,40.71602118,-73.99974372
3604,Rogers Ave & Sterling St,40.6630619,-73.9538746
3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
489,10 Ave & W 28 St,40.75066386,-74.00176802
2010,Grand St & Greene St,40.72165481,-74.00234737
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
367,E 53 St & Lexington Ave,40.75828065,-73.97069431
487,E 20 St & FDR Drive,40.734,-73.977
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606
3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805
3767,Powers St & Olive St,40.71323,-73.93894
262,Washington Park,40.6917823,-73.9737299
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977
3163,Central Park West & W 68 St,40.7734066,-73.97782542
3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449
3404,7 St & 5 Ave,40.6704922,-73.98541675
3591,21 St & 31 Dr,40.7659,-73.930819
499,Broadway & W 60 St,40.76915505,-73.98191841
3416,7 Ave & Park Pl,40.6776147,-73.97324283
368,Carmine St & 6 Ave,40.73038599,-74.00214988
3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766
3845,Irving Ave & Harman St,40.70108,-73.9179
3326,Clinton St & Centre St,40.67434,-74.00194698
3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579132
529,W 42 St & 8 Ave,40.7575699,-73.99098507
278,Concord St & Bridge St,40.69766564,-73.98476437
3040,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844
337,Old Slip & Front St,40.7037992,-74.00838676
3371,4 Ave & 2 St,40.674613422475815,-73.98501142859459
3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
460,S 4 St & Wythe Ave,40.71285887,-73.96590294
2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029
254,W 11 St & 6 Ave,40.73532427,-73.99800419
3396,Clinton St & 4 Place,40.6783563,-74.00014502
311,Norfolk St & Broome St,40.7172274,-73.98802084
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
3522,37 St & 24 Ave,40.7701477,-73.9120938
3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369
435,W 21 St & 6 Ave,40.74173969,-73.99415556
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013
340,Madison St & Clinton St,40.71269042,-73.98776323
3601,Sterling St & Bedford Ave,40.6627059,-73.9569115
3798,W 40 St & 5 Ave,40.752269,-73.982079
504,1 Ave & E 16 St,40.73221853,-73.98165557
NULL,NULL,40.854,-73.899
301,E 2 St & Avenue B,40.72217444,-73.98368779
3403,4 Ave & 9 St,40.6705135,-73.98876585
3422,Columbia St & Degraw St,40.6859296,-74.00242364
3198,Heights Elevator,40.748715945380226,-74.04044330120087
3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727
532,S 5 Pl & S 5 St,40.710451,-73.960876
330,Reade St & Broadway,40.71450451,-74.00562789
3199,Newport Pkwy,40.7287448,-74.0321082
332,Cherry St,40.71219906,-73.97948148
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059
3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
522,E 51 St & Lexington Ave,40.75714758,-73.97207836
119,Park Ave & St Edwards St,40.69608941,-73.97803415
3412,Pacific St & Nevins St,40.6853761,-73.98302136
3419,Douglass St & 4 Ave,40.6792788,-73.98154004
3573,35 St & 34 Ave,40.7580583,-73.9242751
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939
3552,W 113 St & Broadway,40.805973,-73.964928
3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945
